area_id,address,area,Nightlight_Sum,Nightlight_Average,distance_airport,distance_port,area_agricultural,area_bareland,area_building,area_development,area_rangeland,area_road,area_tree,area_water,neighbor_address,neighbor_area,neighbor_Nightlight_Sum,neighbor_Nightlight_Average,neighbor_distance_airport,neighbor_distance_port,neighbor_area_agricultural,neighbor_area_bareland,neighbor_area_building,neighbor_area_development,neighbor_area_rangeland,neighbor_area_road,neighbor_area_tree,neighbor_area_water
11110,"Jongno-gu, Seoul_teugbyeol-si, KOR",23.989278451546653,6029.92333984375,33.49957411024305,16.00618526651161,157.44737825174712,0.0007938238290640025,0.00038968599759615403,0.14529147514930138,0.17834689066960258,0.4622566516582784,0.0365775181696965,0.16593500284048224,0.010387970851017872,"[1] Jung-gu, Seoul_teugbyeol-si, KOR; [2] 155-4, Jeonnong-dong, Dongdaemun-gu, Seoul, KOR; [3] 186-125, Jeongneung-dong, Seongbuk-gu, Seoul, KOR; [4] 331-10, Bulgwang-dong, Eunpyeong-gu, Seoul, KOR; [5] 3-14, Yeonhui-dong, Seodaemun-gu, Seoul, KOR; [6] 17-2, Jugyo-dong, Deogyang-gu, Goyang-si, Gyeonggi-do, KOR",357.46240801477177,68011.6708984375,25.879110910374095,97.0411918300901,950.4484615910527,0.0458603488173718,0.001195988488386616,0.11960943803528293,0.19449229479536634,0.4713153922266016,0.03604649056541366,0.09772376990347112,0.03366452772384304
11140,"Jung-gu, Seoul_teugbyeol-si, KOR",10.022688705513247,5789.9443359375,113.5283203125,17.094807308305416,157.72989071879994,1.676692519077035e-05,0.00043762561886809596,0.27596992670103554,0.28051358599995463,0.21935476258743639,0.0675550061602925,0.14187976925872092,0.014010584631631543,"[1] Jongno-gu, Seoul_teugbyeol-si, KOR; [2] 1-9, Yongsan-dong 4(sa)-ga, Yongsan-gu, Seoul, KOR; [3] 671-4, Seongsu-dong1(il)-ga, Seongdong-gu, Seoul, KOR; [4] 155-4, Jeonnong-dong, Dongdaemun-gu, Seoul, KOR; [5] 3-14, Yeonhui-dong, Seodaemun-gu, Seoul, KOR; [6] 254-19, Seongsan-dong, Mapo-gu, Seoul, KOR",116.89565983781866,38381.6083984375,48.389977354786765,97.22784768274735,950.3987715183374,0.0012716637556409722,0.0019927786604201905,0.18541687357632855,0.22377225644240206,0.3172031513532399,0.05350832996661048,0.1268215288022608,0.08982408522500906
11170,"1-9, Yongsan-dong 4(sa)-ga, Yongsan-gu, Seoul, KOR",20.174363855990727,6828.0458984375,85.35057373046875,15.986681918452506,160.32647543706366,0.0005610674277119254,0.003328871452945402,0.15968791917822828,0.2567908626863327,0.27670270547099496,0.0536530154874955,0.12491436662345098,0.12426065028398887,"[1] Jung-gu, Seoul_teugbyeol-si, KOR; [2] 671-4, Seongsu-dong1(il)-ga, Seongdong-gu, Seoul, KOR; [3] 254-19, Seongsan-dong, Mapo-gu, Seoul, KOR; [4] 94-260, Yeongdeungpo-dong 2(i)-ga, Yeongdeungpo-gu, Seoul, KOR; [5] 45, Sangdo-ro 47na-gil, Sangdo-dong, Dongjak-gu, Seoul, KOR; [6] 105-18, Yangjae-dong, Seocho-gu, Seoul, KOR; [7] Gangnam-gu, Seoul_teugbyeol-si, KOR",179.7234156005234,59161.66064453125,40.054998595215515,118.82536587095025,1123.408795996739,0.0024755897686770992,0.002117185545386351,0.16977847861140188,0.21925990137824258,0.3208432492909495,0.05260223543888312,0.12990911707471173,0.10287351699499107
11200,"671-4, Seongsu-dong1(il)-ga, Seongdong-gu, Seoul, KOR",16.81355601143416,6307.0458984375,57.862806407683486,21.100334400860046,154.67756310370757,0.0005756969183263645,0.0034184523031745165,0.20964141630790598,0.24737393016546544,0.23280909363652616,0.062459381533340665,0.09246337245887434,0.15018425525074275,"[1] Jung-gu, Seoul_teugbyeol-si, KOR; [2] 1-9, Yongsan-dong 4(sa)-ga, Yongsan-gu, Seoul, KOR; [3] 620-15, Guui-dong, Gwangjin-gu, Seoul, KOR; [4] 155-4, Jeonnong-dong, Dongdaemun-gu, Seoul, KOR; [5] Gangnam-gu, Seoul_teugbyeol-si, KOR",101.22232182839994,38891.27001953125,60.36458484396054,104.64461976655497,777.4562078873292,0.0009402199132935664,0.0015270541777384957,0.21666865200428517,0.24450288880696855,0.27589369950140363,0.06076693012844577,0.12103261061333234,0.07812731756910574
11215,"620-15, Guui-dong, Gwangjin-gu, Seoul, KOR",17.023538174247495,5946.00634765625,48.73775694800205,25.06690536354757,151.45455428232606,0.00024276309543185763,0.0016581217447916667,0.24110417895846897,0.22596899668375645,0.24336857265896272,0.0623290803697374,0.09739123450385205,0.12504688898722327,"[1] 671-4, Seongsu-dong1(il)-ga, Seongdong-gu, Seoul, KOR; [2] 155-4, Jeonnong-dong, Dongdaemun-gu, Seoul, KOR; [3] 564-8, Mangu-dong, Jungnang-gu, Seoul, KOR; [4] Gangnam-gu, Seoul_teugbyeol-si, KOR; [5] 4-20, Songpa-dong, Songpa-gu, Seoul, KOR; [6] 288, Myeongil-dong, Gangdong-gu, Seoul, KOR; [7] 32-10, Gyeongchun-ro 148beon-gil, Gyomun-dong, Guri-si, Gyeonggi-do, KOR",180.74690243039623,59570.06201171875,52.799810755878745,181.79371993850992,1053.9789952912904,0.002659660432579923,0.0020142703385632914,0.19301006336843762,0.2295573442899456,0.3164090231558711,0.05929122893358443,0.11088297398197712,0.08598184791219489
11230,"155-4, Jeonnong-dong, Dongdaemun-gu, Seoul, KOR",14.478142217773694,5950.515625,61.984537760416664,22.49887882649671,151.96087236291206,0.0001151792464717742,0.0005549769247731854,0.30160891625189007,0.2706451416015626,0.21628669000441034,0.07575330426616055,0.10816229543378275,0.026873496270948843,"[1] Jongno-gu, Seoul_teugbyeol-si, KOR; [2] Jung-gu, Seoul_teugbyeol-si, KOR; [3] 671-4, Seongsu-dong1(il)-ga, Seongdong-gu, Seoul, KOR; [4] 620-15, Guui-dong, Gwangjin-gu, Seoul, KOR; [5] 564-8, Mangu-dong, Jungnang-gu, Seoul, KOR; [6] 186-125, Jeongneung-dong, Seongbuk-gu, Seoul, KOR",110.78873287289628,37248.978515625,61.06260658036027,125.09828441335625,923.2017457375679,0.0005523610761639662,0.0011063905197882659,0.2138721353752556,0.22182573666913286,0.3237763689051265,0.054454342592920514,0.13330681962073435,0.05046967514736761
11260,"564-8, Mangu-dong, Jungnang-gu, Seoul, KOR",18.304899000395498,6185.1435546875,121.27732460171569,26.074295687285126,148.16783569904402,0.0008351135253906251,0.0005675760904947914,0.2615572611490885,0.2270593770345053,0.3067494710286459,0.05960998535156249,0.13076527913411456,0.012851765950520833,"[1] 620-15, Guui-dong, Gwangjin-gu, Seoul, KOR; [2] 155-4, Jeonnong-dong, Dongdaemun-gu, Seoul, KOR; [3] 186-125, Jeongneung-dong, Seongbuk-gu, Seoul, KOR; [4] Nowon-gu, Seoul_teugbyeol-si, KOR; [5] 32-10, Gyeongchun-ro 148beon-gil, Gyomun-dong, Guri-si, Gyeonggi-do, KOR",124.96176152943805,34015.67333984375,43.41334914410058,123.03050753166205,749.1720842199495,0.002404843026286679,0.0014695504287144823,0.1749021494451919,0.20133557284713222,0.395266152622631,0.04915272304031475,0.12007863033531603,0.054910445136882285
11290,"186-125, Jeongneung-dong, Seongbuk-gu, Seoul, KOR",24.634772529759232,6990.9150390625,32.51588390261628,19.755756386846468,153.72452368194323,0.0005230494907924107,0.0005174909319196428,0.20402792067754835,0.216099112374442,0.3617116655622208,0.05179654075985863,0.15262934366861983,0.012694476899646576,"[1] Jongno-gu, Seoul_teugbyeol-si, KOR; [2] 155-4, Jeonnong-dong, Dongdaemun-gu, Seoul, KOR; [3] 564-8, Mangu-dong, Jungnang-gu, Seoul, KOR; [4] 550-36, Suyu-dong, Gangbuk-gu, Seoul, KOR; [5] Nowon-gu, Seoul_teugbyeol-si, KOR; [6] 17-2, Jugyo-dong, Deogyang-gu, Goyang-si, Gyeonggi-do, KOR",376.8552338871763,68693.8525390625,29.926468333848227,124.07091406955217,922.3198620731448,0.04388568757211812,0.0011220334962719972,0.11690635444302026,0.18593863061104446,0.4847469122347787,0.03442499475307697,0.09969331709677931,0.033200297257594144
11305,"550-36, Suyu-dong, Gangbuk-gu, Seoul, KOR",23.634970736555232,4406.81396484375,21.708443176570196,20.771004870940235,152.43560300512536,0.0044061279296875,0.00031658172607421873,0.15408267974853515,0.13493827819824222,0.5008006286621093,0.028984527587890635,0.16471714019775385,0.011753501892089843,"[1] 186-125, Jeongneung-dong, Seongbuk-gu, Seoul, KOR; [2] 45, Sirubong-ro 17-gil, Banghak-dong, Dobong-gu, Seoul, KOR; [3] Nowon-gu, Seoul_teugbyeol-si, KOR; [4] 17-2, Jugyo-dong, Deogyang-gu, Goyang-si, Gyeonggi-do, KOR; [5] san 4-4, Bangseong-ri, Baekseok-eup, Yangju-si, Gyeonggi-do, KOR",652.2646936965315,78177.61743164062,18.64860410834593,115.2264115185944,762.1580399631777,0.03508142522131477,0.0012724079086125608,0.08434451231344531,0.16445653588991238,0.5715441246077847,0.026259684383715905,0.08718548402677942,0.029722933056594306
11320,"45, Sirubong-ro 17-gil, Banghak-dong, Dobong-gu, Seoul, KOR",20.688484952563332,3846.117431640625,40.91614288979388,23.796460214274504,149.55974734066956,0.0011427506156589675,0.00031409056290336264,0.1884230738100799,0.1537496317987857,0.4537987916365911,0.03976353355076002,0.14605638255243725,0.016750045444654384,"[1] 550-36, Suyu-dong, Gangbuk-gu, Seoul, KOR; [2] Nowon-gu, Seoul_teugbyeol-si, KOR; [3] 381-23, Singok-dong, Uijeongbu-si, Gyeonggi-do, KOR; [4] san 4-4, Bangseong-ri, Baekseok-eup, Yangju-si, Gyeonggi-do, KOR",451.56031218148877,45171.96435546875,19.081502992190483,110.76484198403978,589.6375388591982,0.01566564677434838,0.001295051478023242,0.07426320060841023,0.1439148648955191,0.6301504911963636,0.022394295763835545,0.09144835054663823,0.020741956729092716
